placeId,place_name,introduction,category_name,categoryId,latitude,longitude,postcode,thumbnail_url,tags,province_Id,province_name,district_Id,district_name,sub_district_Id,sub_district_name,updated_at
P03025885,ย่านเมืองเก่าสายบุรี,“สายบุรี” เมืองท่าเก่าแก่และย่านการค้าโบราณปลายด้ามขวานไทย,สถานที่ท่องเที่ยว,3,6.70543,101.62157,94110.0,h,"ย่านเมืองเก่า,สายบุรี,ปัตตานี,ตลาดสดตะลุบัน",347,ปัตตานี,9407.0,สายบุรี,9657.0,ตะลุบัน,2024-08-01T20:00:05.097Z
P03013070,สถาบันวัฒนธรรมศึกษากัลยาณิวัฒนา,พิพิธภัณฑ์รวบรวมความรู้ภาคใต้ ตั้งอยู่ในบริเวณมหาวิทยาลัยสงขลานครินทร์ วิทยาเขตปัตตานี ,สถานที่ท่องเที่ยว,3,6.88204,101.24008,94000.0,h,,347,ปัตตานี,9401.0,เมืองปัตตานี,9599.0,รูสะมิแล,2024-07-16T20:03:52.031Z
P03013071,บ้านปะเสยะวอ,ตั้งอยู่ที่หมู่บ้านปะเสยะวอ เป็นหมู่บ้านที่มีชื่อเสียงในการต่อเรือ กอและ ซึ่งเป็นเรือประมงของชาวปัตตานีและนราธิวาส,สถานที่ท่องเที่ยว,3,6.71562,101.62598,94110.0,h,,347,ปัตตานี,9407.0,สายบุรี,9659.0,ปะเสยะวอ,2024-07-16T20:03:49.460Z
P03013072,วัดมุจลินทวาปีวิหาร,ตั้งอยู่ห่างจากตัวเมืองประมาณ 10 กิโลเมตร ริมเส้นทางหลวงสายปัตตานี-โคกโพธิ์ ในเขตสุขาภิบาลอำเภอหนองจิก,สถานที่ท่องเที่ยว,3,6.84756,101.18014,94170.0,h,,347,ปัตตานี,9403.0,หนองจิก,9622.0,ตุยง,2024-07-16T20:03:43.575Z
P03013069,เมืองโบราณยะรัง,เป็นชุมชนสมัยแรกเริ่มประวัติศาสตร์ที่ใหญ่ที่สุดแห่งหนึ่งในภาคใต้ของประเทศไทย,สถานที่ท่องเที่ยว,3,6.76535,101.30089,94160.0,h,,347,ปัตตานี,9410.0,ยะรัง,9690.0,ยะรัง,2024-07-16T20:03:33.197Z
P03006261,หาดมะรวด,อยู่ถัดจากหาดชลาลัยไปประมาณ 2 กิโลเมตร การเดินทางเช่นเดียวกับทางไปหาดชลาลัย,สถานที่ท่องเที่ยว,3,6.8606,101.51473,94130.0,h,,347,ปัตตานี,9404.0,ปะนาเระ,9638.0,บ้านกลาง,2024-07-16T20:03:32.177Z
P03000049,วังพิพิธภักดี,ที่ตั้ง : บริเวณหัวมุมถนน สามแยกหอนาฬิกา จุดบรรจบระหว่างถนนสุริยะและถนนกะลาพอ ตำบลตะลุบัน อำเภอสายบุรี จังหวัดปัตตานี,สถานที่ท่องเที่ยว,3,6.70328,101.61813,94110.0,h,,347,ปัตตานี,9407.0,สายบุรี,9657.0,ตะลุบัน,2024-07-16T20:03:22.522Z
P03013425,ศูนย์ศึกษาธรรมชาติป่าชายเลนยะหริ่ง,ตั้งอยู่บริเวณริมคลองยามู ตรงข้ามที่ว่าการอำเภอยะหริ่ง อยู่ในเขตป่าสงวนแห่งชาติป่าชายเลนยะหริ่ง,สถานที่ท่องเที่ยว,3,6.8703,101.37194,94150.0,h,,347,ปัตตานี,9409.0,ยะหริ่ง,9673.0,ตะโละกาโปร์,2024-07-16T20:03:18.532Z
P03013424,แหลมตาชี หรือ แหลมโพธิ์,“แหลมตาซี” ลักษณะเป็นชายหาดที่มีปลายแหลมโค้งคล้ายรูปตัว C เกิดจากการก่อตัวของสันทรายที่ยื่นออกไปในทะเลในลักษณะสันดอนจะงอย โดยปลายแหลมจะงอกเพิ่มขึ้นทุกปี เป็นแหลมกั้นอ่าวปัตตานี (ทะเลใน) และอ่าวไทย (ทะเลนอก) ,สถานที่ท่องเที่ยว,3,6.93646,101.23978,94150.0,h,แหลมตาชี,347,ปัตตานี,9409.0,ยะหริ่ง,9689.0,แหลมโพธิ์,2024-07-16T20:03:10.191Z
P03002014,สุสานเจ้าแม่ลิ้มกอเหนี่ยว,ตั้งอยู่ที่บ้านกรือเซะ ตำบลตันหยงลุโละ อำเภอเมือง ตามทางหลวงหมายเลข 42 (ปัตตานี-นราธิวาส) ,สถานที่ท่องเที่ยว,3,6.87305,101.30207,94000.0,h,,347,ปัตตานี,9401.0,เมืองปัตตานี,9594.0,ตันหยงลุโละ,2024-07-16T20:03:08.573Z
P03017497,ชุมชนท่องเที่ยวบ้านทรายขาว,,สถานที่ท่องเที่ยว,3,6.66928,101.10102,94120.0,h,,347,ปัตตานี,9402.0,โคกโพธิ์,9607.0,ทรายขาว,2024-07-16T20:02:42.107Z
P03007623,หาดตะโละกาโปร์, ,สถานที่ท่องเที่ยว,3,6.8993,101.37099,94150.0,h,หาดตะโละกาโปร์,347,ปัตตานี,9409.0,ยะหริ่ง,9673.0,ตะโละกาโปร์,2024-07-16T20:02:41.935Z
P03017510,ชุมชนท่องเที่ยวบางปู,,สถานที่ท่องเที่ยว,3,6.87153,101.34658,94150.0,h,,347,ปัตตานี,9409.0,ยะหริ่ง,9680.0,บางปู,2024-07-16T20:01:57.497Z
P03003789,อุทยานแห่งชาติน้ำตกทรายขาว,"ตั้งอยู่ที่ตำบลทรายขาว ครอบคลุมพื้นที่รอยต่อ 3 จังหวัดภาคใต้ตอนล่าง คือ ปัตตานี ยะลาและสงขลา

",สถานที่ท่องเที่ยว,3,6.65878,101.09284,94120.0,h,,347,ปัตตานี,9402.0,โคกโพธิ์,9607.0,ทรายขาว,2024-07-16T20:01:44.071Z
P03005230,หาดวาสุกรี และปากน้ำสายบุรี,,สถานที่ท่องเที่ยว,3,6.70987,101.64392,94110.0,h,"สายบุรี,หาดวาสุกรี",347,ปัตตานี,9407.0,สายบุรี,9657.0,ตะลุบัน,2024-07-16T20:01:23.965Z
P03025886,หาดบ้านกระจูด,,สถานที่ท่องเที่ยว,3,6.67623,101.65994,94110.0,h,"ปัตตานี,สายบุรี,หาดบ้านกระจูด",347,ปัตตานี,9407.0,สายบุรี,9657.0,ตะลุบัน,2024-07-16T20:00:42.811Z
P03006884,มัสยิดกรือเซะ,,สถานที่ท่องเที่ยว,3,6.87302,101.30286,94000.0,h,,347,ปัตตานี,9401.0,เมืองปัตตานี,9594.0,ตันหยงลุโละ,2024-07-16T20:00:30.951Z
P03005339,หาดแฆแฆ,คำว่า “แฆแฆ” เป็นภาษามลายูท้องถิ่น (ภาษายาวี) มีความหมายว่า อึกทึกครึกโครม เนื่องมาจากในอดีตบริเวณนี้เคยเป็นท่าเทียบเรือของพ่อค้าที่มาจากอินโดนีเซีย ทำให้มีความคึกคักและจอแจเป็นพิเศษ,สถานที่ท่องเที่ยว,3,6.84538,101.55309,94130.0,h,,347,ปัตตานี,9404.0,ปะนาเระ,9639.0,บ้านน้ำบ่อ,2024-07-16T20:00:29.148Z
